codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,NM_MUN,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo
210015,12137,78,Maranhão,MA,RuralAdjacente,6.4266293153168,AGUA DOCE DO MARANHAO,25.7,0.06,12.62,83.94,45.41
210090,39040,242,Maranhão,MA,RuralAdjacente,6.198770491803279,ARAIOSES,27.62,0.1,45.41,72.9,34.75
210150,18979,138,Maranhão,MA,Urbano,7.271194478107382,BARAO DE GRAJAU,16.52,0.85,22.13,86.57,64.26
210210,34111,199,Maranhão,MA,RuralAdjacente,5.8338952244144116,BREJO,23.18000000000001,0.78,54.8,71.27,23.76
210220,29672,151,Maranhão,MA,RuralAdjacente,5.088972768940415,BURITI,23.64,0.0,72.39,48.26,27.5
210300,156877,1083,Maranhão,MA,Urbano,6.903497644651542,CAXIAS,17.52,12.11,12.31,88.56,72.05
210630,13801,87,Maranhão,MA,RuralAdjacente,6.303891022389682,MAGALHAES DE ALMEIDA,23.76000000000001,0.85,7.78,87.3,61.77
210660,32166,152,Maranhão,MA,RuralAdjacente,4.7254865385811105,MATOES,24.61,1.21,10.95,80.33,43.51
210667,8817,31,Maranhão,MA,RuralAdjacente,3.5159351253260747,MILAGRES DO MARANHAO,29.34,0.0,55.89,64.58,15.96
210780,31237,181,Maranhão,MA,RuralAdjacente,5.794410474757499,PARNARAMA,25.7,20.59,16.81,66.64,40.1
211010,23947,128,Maranhão,MA,RuralAdjacente,5.345137177934605,SANTA QUITERIA DO MARANHAO,24.09,0.17,30.52,79.57,45.42
211023,10559,54,Maranhão,MA,RuralAdjacente,5.114120655365091,SANTANA DO MARANHAO,28.2,0.2,15.92,77.51,24.73
211060,26937,173,Maranhão,MA,RuralAdjacente,6.422392991053199,SAO BERNARDO,22.45999999999999,0.72,41.07,88.18,45.43
211090,12056,80,Maranhão,MA,RuralAdjacente,6.635700066357001,SAO FRANCISCO DO MARANHAO,25.16,0.13,32.41,67.44,31.25
211220,174420,1268,Maranhão,MA,Urbano,7.269808508198602,TIMON,11.68000000000001,18.47,5.76,94.94,83.2
211250,53334,275,Maranhão,MA,RuralAdjacente,5.156185547680654,TUTOIA,22.34,2.14,32.35,82.56,56.81
220005,6420,43,Piauí,PI,RuralAdjacente,6.697819314641745,ACAUA,16.89,0.05,73.33,86.73,35.97
220010,4936,55,Piauí,PI,RuralAdjacente,11.142625607779578,AGRICOLANDIA,21.03,4.99,1.51,98.43,81.13
220020,17569,142,Piauí,PI,Urbano,8.08241789515624,AGUA BRANCA,15.06,15.1,5.63,98.16,97.31
220025,6819,53,Piauí,PI,RuralAdjacente,7.772400645255903,ALAGOINHA DO PIAUI,33.61,15.53,44.08,86.52,60.74
220027,4634,38,Piauí,PI,RuralAdjacente,8.200258955545966,ALEGRETE DO PIAUI,29.20999999999999,0.69,14.67,92.85,71.16
220030,13472,110,Piauí,PI,RuralAdjacente,8.165083135391923,ALTO LONGA,28.25,0.64,34.06,92.24,48.98
220040,47443,311,Piauí,PI,Urbano,6.555234702695866,ALTOS,16.98,10.06,24.0,92.95,71.26
220045,5322,23,Piauí,PI,RuralRemoto,4.321683577602405,ALVORADA DO GURGUEIA,17.48,0.48,9.4,93.11,40.36
220050,17227,154,Piauí,PI,RuralAdjacente,8.939455505891914,AMARANTE,22.09,2.37,11.73,90.89,50.33
220060,6826,65,Piauí,PI,RuralAdjacente,9.522414298271315,ANGICAL DO PIAUI,18.15000000000001,1.14,13.0,97.43,86.51
220070,9405,66,Piauí,PI,RuralAdjacente,7.017543859649123,ANISIO DE ABREU,22.84,0.44,34.56,81.92,63.09
220090,5364,45,Piauí,PI,RuralAdjacente,8.389261744966444,AROAZES,24.09,4.13,25.04,95.38,68.24
220095,2690,18,Piauí,PI,RuralAdjacente,6.691449814126394,AROEIRAS DO ITAIM,34.63,0.43,9.68,87.02,61.81
220100,4518,22,Piauí,PI,RuralAdjacente,4.869411243913236,ARRAIAL,23.75,0.52,6.2,86.82,58.12
220105,7452,50,Piauí,PI,RuralAdjacente,6.709608158883522,ASSUNCAO DO PIAUI,31.3,2.13,16.37,83.59,39.67
220110,10861,86,Piauí,PI,RuralRemoto,7.918239572783352,AVELINO LOPES,18.90000000000001,0.05,32.84,90.34,64.43
220117,3993,35,Piauí,PI,RuralRemoto,8.76533934385174,BARRA D'ALCANTARA,21.91,0.14,2.19,96.1,64.66
220120,47932,311,Piauí,PI,RuralAdjacente,6.488358507886172,BARRAS,24.95999999999999,0.64,25.63,79.03,48.87
220130,3264,14,Piauí,PI,RuralRemoto,4.2892156862745106,BARREIRAS DO PIAUI,16.17,0.4,18.99,81.4,58.06
220140,6638,52,Piauí,PI,RuralAdjacente,7.8336848448327805,BARRO DURO,23.36,2.07,6.43,96.51,76.11
220150,26296,175,Piauí,PI,RuralAdjacente,6.6550045634317,BATALHA,25.25,0.44,18.58,88.83,45.33
220155,4091,26,Piauí,PI,RuralRemoto,6.355414324126131,BELA VISTA DO PIAUI,15.72,0.73,2.51,97.24,62.45
220157,3422,21,Piauí,PI,RuralAdjacente,6.13676212741087,BELEM DO PIAUI,29.31999999999999,0.8,35.9,90.45,66.05
220160,9927,74,Piauí,PI,RuralAdjacente,7.454417245895034,BENEDITINOS,26.19,16.95,18.32,84.05,61.14
220170,5561,45,Piauí,PI,RuralRemoto,8.092069771623809,BERTOLINIA,16.64,0.11,6.52,95.92,70.05
220173,6217,39,Piauí,PI,RuralAdjacente,6.273122084606723,BETANIA DO PIAUI,28.64,0.0,99.85,78.81,36.96
220177,6900,53,Piauí,PI,RuralAdjacente,7.6811594202898545,BOA HORA,28.34,0.72,7.01,81.22,38.23
220180,4077,53,Piauí,PI,RuralAdjacente,12.999754721609026,BOCAINA,17.53,9.64,3.93,96.01,74.0
220190,28794,157,Piauí,PI,Urbano,5.452524831562131,BOM JESUS,11.90000000000001,20.65,10.51,95.74,82.88
220191,5636,63,Piauí,PI,RuralAdjacente,11.178140525195174,BOM PRINCIPIO DO PIAUI,22.68000000000001,0.05,9.18,86.2,54.26
220192,5912,25,Piauí,PI,RuralAdjacente,4.2286874154262515,BONFIM DO PIAUI,29.47,0.0,67.77,56.09,29.86
220194,6544,50,Piauí,PI,RuralAdjacente,7.640586797066014,BOQUEIRAO DO PIAUI,21.56999999999999,0.33,5.87,93.61,67.8
220196,8434,64,Piauí,PI,RuralAdjacente,7.588332938107659,BRASILEIRA,24.76000000000001,0.64,29.47,95.0,83.76
220198,3904,31,Piauí,PI,RuralAdjacente,7.940573770491803,BREJO DO PIAUI,25.83,0.07,40.52,89.15,39.29
220200,19650,148,Piauí,PI,RuralAdjacente,7.531806615776081,BURITI DOS LOPES,23.45999999999999,1.63,25.56,89.09,73.02
220202,7431,43,Piauí,PI,RuralAdjacente,5.786569775265779,BURITI DOS MONTES,23.43000000000001,0.3,10.24,87.47,71.82
220205,10211,79,Piauí,PI,RuralAdjacente,7.736754480462246,CABECEIRAS DO PIAUI,26.79000000000001,0.31,39.74,84.26,22.51
220207,3106,25,Piauí,PI,RuralAdjacente,8.048937540244689,CAJAZEIRAS DO PIAUI,19.04000000000001,0.0,3.72,88.35,38.97
220209,5503,34,Piauí,PI,RuralAdjacente,6.1784481192077045,CALDEIRAO GRANDE DO PIAUI,25.97,0.05,99.84,70.92,42.7
220210,4936,49,Piauí,PI,RuralAdjacente,9.92706645056726,CAMPINAS DO PIAUI,22.59999999999999,3.78,55.45,87.07,44.33
220211,4614,39,Piauí,PI,RuralRemoto,8.45253576072822,CAMPO ALEGRE DO FIDALGO,30.34999999999999,0.25,42.27,90.23,30.75
220213,6020,47,Piauí,PI,RuralAdjacente,7.807308970099668,CAMPO GRANDE DO PIAUI,25.55,6.58,36.1,88.96,70.52
220217,7416,36,Piauí,PI,RuralAdjacente,4.854368932038835,CAMPO LARGO DO PIAUI,28.2,0.0,22.75,63.06,26.54
220220,45782,433,Piauí,PI,Urbano,9.457865536673802,CAMPO MAIOR,15.89,3.46,14.52,98.14,81.1
220225,3412,28,Piauí,PI,RuralRemoto,8.206330597889801,CANAVIEIRA,20.47,16.96,10.04,92.98,48.31
220230,19365,145,Piauí,PI,IntermediarioAdjacente,7.487735605473794,CANTO DO BURITI,21.37,7.63,16.76,94.77,64.41
220240,11097,79,Piauí,PI,RuralAdjacente,7.119041182301523,CAPITAO DE CAMPOS,22.94,0.41,25.19,93.43,70.5
220245,3971,35,Piauí,PI,RuralRemoto,8.813900780659782,CAPITAO GERVASIO OLIVEIRA,23.51000000000001,0.0,38.12,75.28,39.92
220250,10316,54,Piauí,PI,RuralAdjacente,5.234587049243893,CARACOL,29.51000000000001,0.06,67.61,69.24,49.4
220253,5628,37,Piauí,PI,RuralAdjacente,6.5742714996446345,CARAUBAS DO PIAUI,31.26000000000001,0.05,28.92,71.45,40.13
220255,5033,32,Piauí,PI,RuralAdjacente,6.358036956089808,CARIDADE DO PIAUI,24.84999999999999,2.8,35.78,86.62,55.57
220260,19282,170,Piauí,PI,IntermediarioAdjacente,8.816512809874494,CASTELO DO PIAUI,23.04000000000001,2.12,27.05,89.52,70.41
220265,5495,25,Piauí,PI,RuralAdjacente,4.549590536851683,CAXINGO,29.59999999999999,0.57,18.61,82.41,52.66
220270,28206,198,Piauí,PI,RuralAdjacente,7.019783024888321,COCAL,26.70999999999999,0.37,39.99,85.21,45.58
220271,4911,41,Piauí,PI,RuralAdjacente,8.348605172062717,COCAL DE TELHA,24.63,0.24,9.7,92.48,60.7
220272,6384,53,Piauí,PI,RuralAdjacente,8.302005012531328,COCAL DOS ALVES,30.76000000000001,0.14,18.76,84.73,30.95
220273,4116,31,Piauí,PI,RuralAdjacente,7.531584062196307,COIVARAS,22.05,0.23,39.16,87.88,50.35
220275,6148,45,Piauí,PI,RuralRemoto,7.319453480806766,COLONIA DO GURGUEIA,16.31,0.53,4.12,99.03,83.62
220277,6992,61,Piauí,PI,RuralAdjacente,8.724256292906178,COLONIA DO PIAUI,25.11,1.48,14.64,95.01,52.37
220280,4931,43,Piauí,PI,RuralAdjacente,8.720340701683229,CONCEICAO DO CANINDE,22.65000000000001,1.94,11.09,94.96,59.3
220285,4249,30,Piauí,PI,RuralAdjacente,7.060484819957637,CORONEL JOSE DIAS,24.78,0.0,54.01,71.04,45.25
220290,27270,175,Piauí,PI,IntermediarioRemoto,6.417308397506417,CORRENTE,13.28,11.31,17.31,87.48,64.19
220300,7350,35,Piauí,PI,RuralRemoto,4.761904761904763,CRISTALANDIA DO PIAUI,20.73,0.39,66.75,85.4,46.94
220310,10503,77,Piauí,PI,RuralRemoto,7.331238693706561,CRISTINO CASTRO,17.98,0.94,18.47,95.39,70.65
220320,11261,87,Piauí,PI,RuralRemoto,7.725779238078323,CURIMATA,12.59,0.71,29.01,94.15,66.47
220323,4853,32,Piauí,PI,RuralRemoto,6.593859468370081,CURRAIS,20.61,1.93,7.03,85.72,38.07
220325,4412,29,Piauí,PI,RuralAdjacente,6.57298277425204,CURRALINHOS,21.38,0.0,4.85,88.26,61.56
220327,5073,21,Piauí,PI,RuralAdjacente,4.139562389118865,CURRAL NOVO DO PIAUI,26.22,0.06,62.86,78.48,47.24
220330,16350,111,Piauí,PI,RuralAdjacente,6.7889908256880735,DEMERVAL LOBAO,14.56,18.9,11.28,97.03,82.75
220335,7053,56,Piauí,PI,RuralAdjacente,7.939883737416702,DIRCEU ARCOVERDE,23.81,0.66,64.09,66.34,39.27
220340,6319,55,Piauí,PI,RuralAdjacente,8.703908846336445,DOM EXPEDITO LOPES,18.97,0.45,8.19,99.37,95.44
220342,4075,31,Piauí,PI,RuralAdjacente,7.607361963190184,DOMINGOS MOURAO,23.55,0.15,45.83,91.65,45.22
220345,9155,68,Piauí,PI,RuralAdjacente,7.427635172037138,DOM INOCENCIO,19.29000000000001,0.0,74.5,73.31,32.2
220350,13601,116,Piauí,PI,RuralAdjacente,8.528784648187633,ELESBAO VELOSO,24.86,10.38,16.87,93.95,73.26
220360,4377,30,Piauí,PI,RuralRemoto,6.854009595613434,ELISEU MARTINS,19.44,2.8,6.39,96.61,76.86
220370,40962,315,Piauí,PI,IntermediarioAdjacente,7.690054196572433,ESPERANTINA,21.95999999999999,3.94,15.73,88.64,63.2
220375,5282,30,Piauí,PI,RuralAdjacente,5.679666792881484,FARTURA DO PIAUI,25.77,0.11,73.9,56.68,25.53
220380,4414,34,Piauí,PI,RuralRemoto,7.702763932940644,FLORES DO PIAUI,25.84999999999999,0.32,12.19,94.0,67.13
220385,2333,19,Piauí,PI,RuralAdjacente,8.144020574367767,FLORESTA DO PIAUI,34.68000000000001,3.13,9.05,90.26,46.52
220390,62006,457,Piauí,PI,Urbano,7.370254491500822,FLORIANO,10.2,18.34,7.72,96.75,89.23
220400,4502,68,Piauí,PI,RuralRemoto,15.104398045313195,FRANCINOPOLIS,29.04000000000001,0.18,15.82,92.15,76.51
220410,4411,44,Piauí,PI,RuralAdjacente,9.975062344139651,FRANCISCO AYRES,26.18000000000001,0.26,5.52,89.68,49.08
220415,2929,19,Piauí,PI,RuralAdjacente,6.486855582109936,FRANCISCO MACEDO,27.34,0.1,19.12,86.76,50.49
220420,8236,72,Piauí,PI,RuralAdjacente,8.742107819329771,FRANCISCO SANTOS,22.51000000000001,4.77,29.49,92.92,59.65
220430,10255,88,Piauí,PI,RuralAdjacente,8.581179912237932,FRONTEIRAS,23.67,37.77,29.77,89.52,70.51
220435,5444,51,Piauí,PI,RuralAdjacente,9.368111682586333,GEMINIANO,26.63,0.26,9.37,97.98,84.16
220440,10885,67,Piauí,PI,RuralRemoto,6.15525953146532,GILBUES,17.34999999999999,0.53,23.95,84.11,65.08
220455,4276,25,Piauí,PI,RuralRemoto,5.846585594013096,GUARIBAS,26.61,0.3,43.18,76.16,32.14
220460,3517,35,Piauí,PI,IntermediarioAdjacente,9.95166334944555,HUGO NAPOLEAO,25.72,3.79,5.56,98.65,93.93
220465,9273,72,Piauí,PI,RuralAdjacente,7.7644775153671945,ILHA GRANDE,19.83,15.87,9.47,95.25,89.31
220470,14952,139,Piauí,PI,RuralAdjacente,9.2964151952916,INHUMA,23.27,1.01,4.6,96.23,79.49
220480,9418,89,Piauí,PI,RuralAdjacente,9.449989382034403,IPIRANGA DO PIAUI,18.13,6.61,8.84,98.35,66.34
220490,7774,58,Piauí,PI,RuralAdjacente,7.460766658091073,ISAIAS COELHO,27.67,7.58,18.48,80.47,36.39
220500,10789,100,Piauí,PI,RuralAdjacente,9.268699601445917,ITAINOPOLIS,28.44,5.57,18.4,89.98,42.14
220510,10322,88,Piauí,PI,RuralAdjacente,8.52547955822515,ITAUEIRA,21.22,0.11,30.05,89.57,60.77
220515,5612,45,Piauí,PI,RuralAdjacente,8.018531717747683,JACOBINA DO PIAUI,28.18000000000001,0.05,39.68,89.94,47.34
220520,17524,166,Piauí,PI,RuralAdjacente,9.472723122574754,JAICOS,31.08,6.38,45.82,90.14,56.24
220525,4180,30,Piauí,PI,RuralAdjacente,7.177033492822967,JARDIM DO MULATO,27.3,1.05,3.49,94.13,46.96
220527,4492,39,Piauí,PI,RuralAdjacente,8.682101513802316,JATOBA DO PIAUI,23.95999999999999,0.41,30.37,91.19,35.19
220530,4496,39,Piauí,PI,RuralAdjacente,8.674377224199288,JERUMENHA,19.16,1.61,20.5,91.9,64.77
220535,2970,23,Piauí,PI,RuralAdjacente,7.744107744107744,JOAO COSTA,22.89,4.23,6.14,93.06,32.39
220540,13883,89,Piauí,PI,RuralAdjacente,6.410718144493265,JOAQUIM PIRES,26.69,5.64,8.5,77.96,37.96
220545,5392,39,Piauí,PI,RuralRemoto,7.232937685459941,JOCA MARQUES,30.81999999999999,0.12,11.79,76.92,36.03
220550,42544,307,Piauí,PI,IntermediarioAdjacente,7.216058668672433,JOSE DE FREITAS,18.90000000000001,2.75,31.78,91.06,63.95
220551,5213,14,Piauí,PI,RuralAdjacente,2.6855937080375982,JUAZEIRO DO PIAUI,22.48999999999999,0.06,20.05,85.77,46.25
220552,5388,33,Piauí,PI,RuralRemoto,6.124721603563474,JULIO BORGES,13.40000000000001,0.0,41.99,81.29,47.86
220553,4425,34,Piauí,PI,RuralAdjacente,7.68361581920904,JUREMA,28.09999999999999,0.26,42.78,92.26,42.85
220554,2939,35,Piauí,PI,RuralAdjacente,11.908812521265737,LAGOINHA DO PIAUI,20.08,1.38,0.89,96.93,88.13
220555,8252,53,Piauí,PI,RuralAdjacente,6.4226854095976735,LAGOA ALEGRE,22.54000000000001,5.53,51.95,78.52,36.2
220556,4994,50,Piauí,PI,RuralAdjacente,10.012014417300762,LAGOA DO BARRO DO PIAUI,21.08,2.71,59.31,90.81,35.39
220557,6331,39,Piauí,PI,RuralAdjacente,6.160164271047228,LAGOA DE SAO FRANCISCO,24.12,0.35,15.88,89.23,31.61
220558,4808,29,Piauí,PI,RuralAdjacente,6.031613976705491,LAGOA DO PIAUI,17.73999999999999,0.63,7.04,90.89,63.73
220559,4517,42,Piauí,PI,RuralAdjacente,9.298206774407793,LAGOA DO SITIO,30.91,0.13,2.72,94.75,52.31
220560,5210,45,Piauí,PI,RuralRemoto,8.637236084452976,LANDRI SALES,16.91,1.06,9.09,95.6,83.28
220570,30632,245,Piauí,PI,RuralAdjacente,7.998171846435101,LUIS CORREIA,22.42,0.59,46.13,86.18,52.33
220580,25372,195,Piauí,PI,IntermediarioAdjacente,7.685637710862368,LUZILANDIA,25.70999999999999,1.44,35.67,87.16,63.09
220585,8031,42,Piauí,PI,RuralRemoto,5.2297347777362715,MADEIRO,25.68000000000001,0.13,9.81,75.24,46.95
220590,5208,33,Piauí,PI,RuralRemoto,6.336405529953917,MANOEL EMIDIO,19.43000000000001,0.46,19.9,96.65,68.77
220595,8530,60,Piauí,PI,IntermediarioAdjacente,7.033997655334115,MARCOLANDIA,22.95,0.0,97.94,82.81,87.88
220605,5218,52,Piauí,PI,RuralAdjacente,9.965504024530471,MASSAPE DO PIAUI,34.3,7.92,35.42,81.23,27.67
220610,10637,70,Piauí,PI,RuralAdjacente,6.58080285794867,MATIAS OLIMPIO,25.87,0.97,30.92,80.64,41.66
220620,32143,217,Piauí,PI,RuralAdjacente,6.751081106306194,MIGUEL ALVES,29.43000000000001,2.15,31.02,64.86,32.86
220630,1317,14,Piauí,PI,RuralAdjacente,10.630220197418375,MIGUEL LEAO,20.79000000000001,0.74,33.74,94.58,65.27
220635,6540,45,Piauí,PI,RuralAdjacente,6.8807339449541285,MILTON BRANDAO,30.11,0.05,30.4,82.04,37.65
220640,10253,76,Piauí,PI,RuralAdjacente,7.412464644494294,MONSENHOR GIL,18.06999999999999,2.28,15.68,94.42,62.45
220650,7577,70,Piauí,PI,RuralAdjacente,9.23848488847829,MONSENHOR HIPOLITO,26.87,9.19,9.82,90.1,67.6
220660,10657,66,Piauí,PI,RuralRemoto,6.193112508210565,MONTE ALEGRE DO PIAUI,19.06999999999999,0.31,7.73,85.43,42.53
220665,4373,36,Piauí,PI,RuralRemoto,8.232334781614453,MORRO CABECA NO TEMPO,19.22,0.0,60.51,73.45,42.47
220667,6423,47,Piauí,PI,RuralRemoto,7.317452903627588,MORRO DO CHAPEU DO PIAUI,27.73999999999999,0.67,18.53,78.44,44.47
220669,9796,39,Piauí,PI,RuralAdjacente,3.9812168231931406,MURICI DOS PORTELAS,30.25,8.16,26.96,79.27,42.11
220670,6663,63,Piauí,PI,RuralAdjacente,9.45520036019811,NAZARE DO PIAUI,23.79000000000001,0.34,11.97,90.04,54.21
220672,10260,78,Piauí,PI,RuralAdjacente,7.60233918128655,NAZARIA,23.58,0.49,21.73,87.66,45.37
220675,5227,44,Piauí,PI,RuralAdjacente,8.417830495504113,NOSSA SENHORA DE NAZARE,22.15000000000001,0.23,32.36,94.74,45.91
220680,8522,50,Piauí,PI,RuralAdjacente,5.867167331612298,NOSSA SENHORA DOS REMEDIOS,26.81,0.35,41.15,62.57,35.03
220690,6097,66,Piauí,PI,RuralAdjacente,10.824995899622765,NOVO ORIENTE DO PIAUI,25.06999999999999,0.04,4.17,92.99,58.58
220695,2827,30,Piauí,PI,RuralAdjacente,10.611956137247965,NOVO SANTO ANTONIO,29.14,2.59,35.32,89.75,39.6
220700,38154,309,Piauí,PI,IntermediarioAdjacente,8.098757666299733,OEIRAS,17.33,35.09,7.46,94.82,73.02
220710,2636,20,Piauí,PI,RuralAdjacente,7.587253414264037,OLHO D'AGUA DO PIAUI,22.08,0.11,3.36,93.96,61.3
220720,6379,69,Piauí,PI,RuralAdjacente,10.816742436118513,PADRE MARCOS,34.01000000000001,0.64,41.68,80.73,56.19
220730,4087,37,Piauí,PI,RuralRemoto,9.053095179838513,PAES LANDIM,19.58,4.07,17.29,97.04,62.16
220735,3000,10,Piauí,PI,RuralRemoto,3.3333333333333335,PAJEU DO PIAUI,23.36,1.64,34.55,96.44,58.89
220740,4951,41,Piauí,PI,RuralRemoto,8.28115532215714,PALMEIRA DO PIAUI,19.26000000000001,0.12,23.25,88.97,38.15
220750,13261,95,Piauí,PI,RuralAdjacente,7.163863961993816,PALMEIRAIS,24.2,0.84,15.92,82.64,49.07
220755,3813,31,Piauí,PI,RuralAdjacente,8.130081300813009,PAQUETA,34.28,0.08,4.1,94.43,70.05
220760,10101,55,Piauí,PI,RuralRemoto,5.445005445005445,PARNAGUA,17.03,0.07,32.86,83.75,46.97
220770,162127,1213,Piauí,PI,Urbano,7.481788967907875,PARNAIBA,11.73999999999999,27.65,6.08,98.23,94.44
220775,4135,33,Piauí,PI,RuralAdjacente,7.980652962515114,PASSAGEM FRANCA DO PIAUI,25.51000000000001,36.37,5.83,88.18,61.25
220777,5423,46,Piauí,PI,RuralAdjacente,8.482389821132214,PATOS DO PIAUI,30.47,8.67,29.16,85.54,45.54
220779,3879,28,Piauí,PI,RuralAdjacente,7.218355246197474,PAU D'ARCO DO PIAUI,25.79000000000001,4.13,36.88,82.02,22.88
220780,21051,164,Piauí,PI,IntermediarioAdjacente,7.7906037717923144,PAULISTANA,22.81,3.04,32.25,87.85,65.26
220785,3626,34,Piauí,PI,RuralRemoto,9.376723662437948,PAVUSSU,28.93000000000001,1.39,10.57,89.58,51.77
220790,37888,326,Piauí,PI,IntermediarioAdjacente,8.604307432432432,PEDRO II,24.81,1.73,29.72,93.36,70.73
220793,2457,15,Piauí,PI,RuralRemoto,6.105006105006105,PEDRO LAURENTINO,19.75,0.25,3.45,98.28,44.95
220795,4076,22,Piauí,PI,RuralAdjacente,5.397448478900883,NOVA SANTA RITA,22.72,0.15,5.32,93.0,31.41
220800,83080,642,Piauí,PI,Urbano,7.727491574386134,PICOS,13.70999999999999,45.15,7.25,98.53,96.32
220810,11339,70,Piauí,PI,RuralRemoto,6.173383896287151,PIMENTEIRAS,27.87,0.1,18.33,87.77,47.74
220820,17611,142,Piauí,PI,RuralAdjacente,8.063142354210436,PIO IX,24.78,12.03,59.18,86.53,57.24
220830,28845,208,Piauí,PI,IntermediarioAdjacente,7.2109551048708616,PIRACURUCA,23.26000000000001,2.63,25.65,94.32,77.11
220840,65521,553,Piauí,PI,Urbano,8.44004212389921,PIRIPIRI,19.18000000000001,9.96,14.29,95.27,85.13
220850,12047,71,Piauí,PI,RuralAdjacente,5.893583464763012,PORTO,25.36,25.64,32.79,77.71,60.78
220860,3042,26,Piauí,PI,RuralAdjacente,8.547008547008549,PRATA DO PIAUI,26.16,0.09,4.49,92.76,83.13
220865,8735,52,Piauí,PI,RuralAdjacente,5.953062392673154,QUEIMADA NOVA,20.72,0.24,64.33,90.35,33.34
220870,8393,52,Piauí,PI,RuralRemoto,6.195639223162159,REDENCAO DO GURGUEIA,17.93000000000001,0.31,3.61,91.57,55.03
220880,17130,141,Piauí,PI,Urbano,8.231173380035026,REGENERACAO,25.18000000000001,2.4,33.59,86.02,75.81
220885,4164,31,Piauí,PI,RuralRemoto,7.444764649375601,RIACHO FRIO,16.51000000000001,1.16,30.42,82.04,55.57
220887,4055,18,Piauí,PI,RuralRemoto,4.438964241676943,RIBEIRA DO PIAUI,27.14,0.14,10.75,89.96,63.37
220900,5800,52,Piauí,PI,RuralRemoto,8.96551724137931,RIO GRANDE DO PIAUI,22.13,0.09,5.3,90.69,62.98
220910,5830,41,Piauí,PI,RuralAdjacente,7.0325900514579756,SANTA CRUZ DO PIAUI,23.89,3.25,25.86,93.97,74.7
220915,3435,22,Piauí,PI,RuralAdjacente,6.404657933042213,SANTA CRUZ DOS MILAGRES,23.23,1.1,11.94,95.0,79.93
220930,5335,40,Piauí,PI,RuralRemoto,7.497656982193065,SANTA LUZ,18.27,0.29,18.14,96.79,75.03
220935,4124,23,Piauí,PI,RuralAdjacente,5.5771096023278375,SANTANA DO PIAUI,26.75,4.07,1.0,94.86,91.57
220937,4650,55,Piauí,PI,RuralAdjacente,11.827956989247312,SANTA ROSA DO PIAUI,23.83,0.0,2.48,96.28,76.77
220940,5838,57,Piauí,PI,RuralAdjacente,9.763617677286742,SANTO ANTONIO DE LISBOA,21.15000000000001,1.39,9.27,92.93,81.26
220945,2138,12,Piauí,PI,RuralAdjacente,5.612722170252572,SANTO ANTONIO DOS MILAGRES,21.95999999999999,0.5,30.69,93.56,61.55
220950,3644,37,Piauí,PI,RuralAdjacente,10.153677277716795,SANTO INACIO DO PIAUI,24.36,3.45,19.35,96.32,65.12
220955,4358,53,Piauí,PI,RuralAdjacente,12.161541991739329,SAO BRAZ DO PIAUI,22.81999999999999,0.07,92.96,79.66,53.13
220960,2840,26,Piauí,PI,RuralAdjacente,9.154929577464788,SAO FELIX DO PIAUI,22.09,0.19,27.11,99.32,83.19
220965,5572,32,Piauí,PI,RuralRemoto,5.74300071787509,SAO FRANCISCO DE ASSIS DO PIAUI,25.63,0.05,43.61,80.69,36.66
220970,5392,69,Piauí,PI,RuralAdjacente,12.79673590504451,SAO FRANCISCO DO PIAUI,27.01000000000001,2.45,18.97,89.63,52.79
220975,2947,13,Piauí,PI,RuralRemoto,4.411265693926026,SAO GONCALO DO GURGUEIA,17.89,0.75,7.97,84.18,47.36
220980,4837,38,Piauí,PI,RuralAdjacente,7.856109158569361,SAO GONCALO DO PIAUI,20.8,0.64,5.23,97.26,88.9
220985,4239,41,Piauí,PI,RuralAdjacente,9.672092474640246,SAO JOAO DA CANABRAVA,24.79000000000001,0.77,3.32,95.72,59.68
220987,5521,30,Piauí,PI,RuralAdjacente,5.433798224959246,SAO JOAO DA FRONTEIRA,26.81,17.18,43.35,92.39,60.8
220990,6113,82,Piauí,PI,RuralAdjacente,13.414035661704563,SAO JOAO DA SERRA,28.23,3.09,38.01,88.55,67.62
220995,4381,50,Piauí,PI,RuralAdjacente,11.41291942478886,SAO JOAO DA VARJOTA,27.67,0.14,4.22,92.72,35.31
220997,8186,75,Piauí,PI,RuralAdjacente,9.16198387490838,SAO JOAO DO ARRAIAL,23.05,0.24,3.79,85.28,50.32
221000,21417,116,Piauí,PI,IntermediarioAdjacente,5.416258112714199,SAO JOAO DO PIAUI,17.01000000000001,3.01,11.89,94.92,77.42
221005,4841,33,Piauí,PI,RuralAdjacente,6.816773393926875,SAO JOSE DO DIVINO,30.13,0.0,25.4,94.01,86.46
221010,3297,29,Piauí,PI,RuralRemoto,8.795875037913254,SAO JOSE DO PEIXE,20.31,0.0,14.06,91.98,70.58
221020,6594,68,Piauí,PI,RuralAdjacente,10.312405216863816,SAO JOSE DO PIAUI,27.43000000000001,0.13,2.36,94.97,83.03
221030,6024,68,Piauí,PI,RuralAdjacente,11.288180610889775,SAO JULIAO,27.66,1.78,21.46,89.84,75.44
221035,4409,37,Piauí,PI,RuralAdjacente,8.39192560671354,SAO LOURENCO DO PIAUI,16.31,0.4,54.67,78.21,33.15
