codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo,Municipio,tx_rede_agua
316265,3972,37,Minas Gerais,MG,RuralAdjacente,9.31520644511581,17.09,1.04,8.48,95.62,56.12,São João do Pacuí,48.05
316270,23904,166,Minas Gerais,MG,RuralAdjacente,6.944444444444444,20.65000000000001,41.36,18.85,97.37,63.53,São João do Paraíso,72.5
316280,15310,151,Minas Gerais,MG,RuralAdjacente,9.862834748530373,11.39,62.11,21.07,99.39,76.56,São João Evangelista,74.14
316300,3806,33,Minas Gerais,MG,RuralAdjacente,8.670520231213873,16.34999999999999,73.67,16.84,97.04,81.18,São José da Safira,77.16
316330,3461,19,Minas Gerais,MG,RuralAdjacente,5.489742848887605,15.86,74.0,22.3,99.69,75.31,São José do Divino,73.15
316350,6197,34,Minas Gerais,MG,RuralAdjacente,5.486525738260449,14.48,38.49,49.07,98.33,43.15,São José do Jacuri,40.03
316410,5102,44,Minas Gerais,MG,RuralAdjacente,8.62406899255194,13.79000000000001,37.48,42.89,99.3,60.9,São Pedro do Suaçuí,56.3
316420,10314,55,Minas Gerais,MG,RuralAdjacente,5.332557688578631,10.14,45.26,9.95,98.24,70.3,São Romão,73.11
316447,6189,48,Minas Gerais,MG,RuralAdjacente,7.755695588948134,14.47,66.27,42.7,99.96,89.05,São Sebastião do Anta,46.0
316450,10074,80,Minas Gerais,MG,RuralAdjacente,7.941234862021045,17.68000000000001,33.13,48.13,93.88,39.5,São Sebastião do Maranhão,46.76
316550,5101,43,Minas Gerais,MG,RuralAdjacente,8.429719662811214,14.31999999999999,44.44,30.31,99.73,56.1,Sardoá,65.23
316555,9915,69,Minas Gerais,MG,RuralAdjacente,6.959152798789713,22.87,27.06,54.16,88.76,37.16,Setubinha,42.41
316610,3063,48,Minas Gerais,MG,RuralAdjacente,15.670910871694417,15.93000000000001,45.96,41.02,96.05,59.07,Senhora do Porto,58.71
316670,6941,68,Minas Gerais,MG,IntermediarioAdjacente,9.796859242184123,14.91,62.62,7.7,99.4,91.44,Serra dos Aimorés,89.76
316695,4397,28,Minas Gerais,MG,RuralAdjacente,6.367978166932,17.70999999999999,0.07,24.18,98.03,53.41,Serranópolis de Minas,68.09
316770,5136,54,Minas Gerais,MG,RuralAdjacente,10.514018691588785,14.69,63.88,27.51,99.9,78.41,Sobrália,69.95
316800,33037,244,Minas Gerais,MG,Urbano,7.385658504101462,13.70999999999999,58.58,12.37,99.11,93.83,Taiobeiras,78.19
316805,3387,34,Minas Gerais,MG,RuralAdjacente,10.038382049010924,14.33,68.34,25.65,99.85,85.69,Taparuba,72.6
316840,14703,151,Minas Gerais,MG,RuralAdjacente,10.270012922532816,12.02,60.0,27.53,99.9,78.81,Tarumirim,65.91
316860,137364,1128,Minas Gerais,MG,Urbano,8.211758539355289,9.049999999999997,78.42,13.95,99.02,88.01,Teófilo Otoni,84.52
316950,5886,51,Minas Gerais,MG,RuralAdjacente,8.664627930682975,10.95999999999999,52.55,14.48,99.96,81.85,Tumiritinga,75.52
316970,19998,112,Minas Gerais,MG,IntermediarioAdjacente,5.600560056005601,10.68000000000001,69.76,9.74,99.03,85.6,Turmalina,86.9
317000,11702,81,Minas Gerais,MG,RuralAdjacente,6.921893693385746,12.95999999999999,1.31,5.28,95.78,59.98,Ubaí,62.42
317005,13013,97,Minas Gerais,MG,RuralAdjacente,7.4540843771613,10.09,47.45,46.23,99.76,72.97,Ubaporanga,44.96
317030,2684,21,Minas Gerais,MG,RuralAdjacente,7.82414307004471,19.59,66.15,17.21,99.04,82.4,Umburatiba,82.69
317047,3281,16,Minas Gerais,MG,RuralAdjacente,4.876562023773239,12.11,58.45,26.38,99.76,75.75,Uruana de Minas,72.27
317052,17475,67,Minas Gerais,MG,RuralAdjacente,3.8340486409155936,8.560000000000002,15.91,36.57,97.34,56.87,Urucuia,56.19
317065,4633,35,Minas Gerais,MG,RuralRemoto,7.5545003237643,19.38,0.28,21.21,98.94,67.65,Vargem Grande do Rio Pardo,76.74
317080,33738,242,Minas Gerais,MG,Urbano,7.172920742189816,8.329999999999998,50.27,7.0,99.46,91.12,Várzea da Palma,92.25
317090,18836,177,Minas Gerais,MG,RuralAdjacente,9.396899554045445,17.87,14.6,26.42,94.46,57.46,Varzelândia,71.37
317103,7670,53,Minas Gerais,MG,RuralAdjacente,6.910039113428944,16.90000000000001,22.42,29.29,94.63,64.27,Verdelândia,66.02
317150,3038,26,Minas Gerais,MG,RuralAdjacente,8.558262014483212,12.83,85.51,11.67,99.54,88.61,Mathias Lobato,88.06
317160,11801,107,Minas Gerais,MG,RuralRemoto,9.067028217947632,14.81,57.43,19.34,95.12,63.76,Virgem da Lapa,76.43
317180,10310,97,Minas Gerais,MG,RuralAdjacente,9.408341416100873,8.579999999999998,61.14,36.64,99.31,82.04,Virginópolis,59.49
317190,4548,56,Minas Gerais,MG,RuralAdjacente,12.313104661389621,16.8,67.0,20.34,99.33,74.29,Virgolândia,73.84
320080,30669,261,Espírito Santo,ES,IntermediarioAdjacente,8.51022204832241,8.61,79.61,14.54,99.75,88.76,Baixo Guandu,84.52
320210,21983,175,Espírito Santo,ES,RuralAdjacente,7.960696902151662,14.16,51.05,29.73,99.47,69.82,Ecoporanga,68.93
320270,13584,143,Espírito Santo,ES,RuralAdjacente,10.527090694935218,8.420000000000002,52.08,34.18,99.96,85.39,Itaguaçu,61.2
320290,10596,80,Espírito Santo,ES,RuralAdjacente,7.550018875047188,7.390000000000001,41.5,39.97,100.0,83.52,Itarana,53.51
320330,12766,114,Espírito Santo,ES,RuralAdjacente,8.929970233432556,13.84999999999999,57.28,32.7,99.88,80.03,Mantenópolis,63.29
320350,18893,179,Espírito Santo,ES,IntermediarioAdjacente,9.474408511088763,12.42,78.78,20.45,99.44,84.52,Montanha,76.94
